Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2545","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","62.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2828","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","84.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2369","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","51.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2871","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","70.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3191","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","96.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2578","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","72.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2737","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","65.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3184","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","105.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3354","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","95.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2698","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2109","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2115","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","61.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3277","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2804","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","63.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2287","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","58.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2443","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","58.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2991","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","85.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3450","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","99.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2830","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","88.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3711","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","110.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3102","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3202","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2607","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","63.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2120","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3025","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","98.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","251","Zambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2002","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","251","Zambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","181","Zimbabwe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","1908","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","181","Zimbabwe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","44.15","Fc","Donnée calculée"
